出售單位,發電設備,購買者,能源類型,供電種類,總移轉量(MWh),成交日期,成交移轉量(MWh),成交記錄原文
中鋼光能股份有限公司,(中鋼第二熱軋),中國鋼鐵股份有限公司,太陽能,併網型直供,"1,128.312",2026-03-05,325.487,於 2026-03-05 移轉 325.487 MWh
中鋼光能股份有限公司,(中鋼第二熱軋),中國鋼鐵股份有限公司,太陽能,併網型直供,"1,128.312",2026-04-08,343.522,於 2026-04-08 移轉 343.522 MWh
中鋼光能股份有限公司,(中鋼第二熱軋),中國鋼鐵股份有限公司,太陽能,併網型直供,"1,128.312",2026-05-20,459.303,於 2026-05-20 移轉 459.303 MWh
中鋼光能股份有限公司,(中鋼#34~37庫&冷軋調質工廠),中國鋼鐵股份有限公司,太陽能,併網型直供,"1,225.331",2026-03-05,349.584,於 2026-03-05 移轉 349.584 MWh
中鋼光能股份有限公司,(中鋼#34~37庫&冷軋調質工廠),中國鋼鐵股份有限公司,太陽能,併網型直供,"1,225.331",2026-04-08,374.974,於 2026-04-08 移轉 374.974 MWh
中鋼光能股份有限公司,(中鋼#34~37庫&冷軋調質工廠),中國鋼鐵股份有限公司,太陽能,併網型直供,"1,225.331",2026-05-20,500.773,於 2026-05-20 移轉 500.773 MWh
中鋼光能股份有限公司,(中鋼第一連續退火線&連續塗覆工廠),中國鋼鐵股份有限公司,太陽能,併網型直供,135.18,2026-03-05,39.689,於 2026-03-05 移轉 39.689 MWh
中鋼光能股份有限公司,(中鋼第一連續退火線&連續塗覆工廠),中國鋼鐵股份有限公司,太陽能,併網型直供,135.18,2026-04-08,41.387,於 2026-04-08 移轉 41.387 MWh
中鋼光能股份有限公司,(中鋼第一連續退火線&連續塗覆工廠),中國鋼鐵股份有限公司,太陽能,併網型直供,135.18,2026-05-20,54.104,於 2026-05-20 移轉 54.104 MWh
中鋼光能股份有限公司,(中鋼成品倉庫#39庫&第一熱浸鍍鋅線),中國鋼鐵股份有限公司,太陽能,併網型直供,207.446,2026-03-05,61.338,於 2026-03-05 移轉 61.338 MWh
中鋼光能股份有限公司,(中鋼成品倉庫#39庫&第一熱浸鍍鋅線),中國鋼鐵股份有限公司,太陽能,併網型直供,207.446,2026-04-08,64.238,於 2026-04-08 移轉 64.238 MWh
中鋼光能股份有限公司,(中鋼成品倉庫#39庫&第一熱浸鍍鋅線),中國鋼鐵股份有限公司,太陽能,併網型直供,207.446,2026-05-20,81.87,於 2026-05-20 移轉 81.87 MWh
中鋼光能股份有限公司,(中鋼第一酸洗冷軋線&冷軋軋輥二股),中國鋼鐵股份有限公司,太陽能,併網型直供,140.634,2026-03-05,40.233,於 2026-03-05 移轉 40.233 MWh
中鋼光能股份有限公司,(中鋼第一酸洗冷軋線&冷軋軋輥二股),中國鋼鐵股份有限公司,太陽能,併網型直供,140.634,2026-04-08,43.61,於 2026-04-08 移轉 43.61 MWh
中鋼光能股份有限公司,(中鋼第一酸洗冷軋線&冷軋軋輥二股),中國鋼鐵股份有限公司,太陽能,併網型直供,140.634,2026-05-20,56.791,於 2026-05-20 移轉 56.791 MWh
中鋼光能股份有限公司,(中鋼封盒退火場),中國鋼鐵股份有限公司,太陽能,併網型直供,113.346,2026-03-05,32.207,於 2026-03-05 移轉 32.207 MWh
中鋼光能股份有限公司,(中鋼封盒退火場),中國鋼鐵股份有限公司,太陽能,併網型直供,113.346,2026-04-08,35.206,於 2026-04-08 移轉 35.206 MWh
中鋼光能股份有限公司,(中鋼封盒退火場),中國鋼鐵股份有限公司,太陽能,併網型直供,113.346,2026-05-20,45.933,於 2026-05-20 移轉 45.933 MWh
中鋼光能股份有限公司,(中鋼南站80000T原水池&VC-1F03原水池),中國鋼鐵股份有限公司,太陽能,併網型直供,87.002,2026-03-05,25.342,於 2026-03-05 移轉 25.342 MWh
中鋼光能股份有限公司,(中鋼南站80000T原水池&VC-1F03原水池),中國鋼鐵股份有限公司,太陽能,併網型直供,87.002,2026-04-08,25.185,於 2026-04-08 移轉 25.185 MWh
中鋼光能股份有限公司,(中鋼南站80000T原水池&VC-1F03原水池),中國鋼鐵股份有限公司,太陽能,併網型直供,87.002,2026-05-20,36.475,於 2026-05-20 移轉 36.475 MWh
中鋼光能股份有限公司,(中鋼第一熱軋精整),中國鋼鐵股份有限公司,太陽能,併網型直供,203.014,2026-03-05,61.674,於 2026-03-05 移轉 61.674 MWh
中鋼光能股份有限公司,(中鋼第一熱軋精整),中國鋼鐵股份有限公司,太陽能,併網型直供,203.014,2026-04-08,62.808,於 2026-04-08 移轉 62.808 MWh
中鋼光能股份有限公司,(中鋼第一熱軋精整),中國鋼鐵股份有限公司,太陽能,併網型直供,203.014,2026-05-20,78.532,於 2026-05-20 移轉 78.532 MWh
中鋼光能股份有限公司,(中鋼第一熱軋成品倉庫),中國鋼鐵股份有限公司,太陽能,併網型直供,965.734,2026-03-05,274.726,於 2026-03-05 移轉 274.726 MWh
中鋼光能股份有限公司,(中鋼第一熱軋成品倉庫),中國鋼鐵股份有限公司,太陽能,併網型直供,965.734,2026-04-08,295.168,於 2026-04-08 移轉 295.168 MWh
中鋼光能股份有限公司,(中鋼第一熱軋成品倉庫),中國鋼鐵股份有限公司,太陽能,併網型直供,965.734,2026-05-20,395.84,於 2026-05-20 移轉 395.84 MWh
中鋼光能股份有限公司,(中鋼第一熱軋扁鋼胚精整設備&扁鋼胚精整工場),中國鋼鐵股份有限公司,太陽能,併網型直供,107.5,2026-03-05,30.947,於 2026-03-05 移轉 30.947 MWh
中鋼光能股份有限公司,(中鋼第一熱軋扁鋼胚精整設備&扁鋼胚精整工場),中國鋼鐵股份有限公司,太陽能,併網型直供,107.5,2026-04-08,33.319,於 2026-04-08 移轉 33.319 MWh
中鋼光能股份有限公司,(中鋼第一熱軋扁鋼胚精整設備&扁鋼胚精整工場),中國鋼鐵股份有限公司,太陽能,併網型直供,107.5,2026-05-20,43.234,於 2026-05-20 移轉 43.234 MWh
中鋼光能股份有限公司,(中鋼第一熱軋軋輥&熱軋鋼帶室外冷卻堆置場),中國鋼鐵股份有限公司,太陽能,併網型直供,140.893,2026-03-05,41.619,於 2026-03-05 移轉 41.619 MWh
中鋼光能股份有限公司,(中鋼第一熱軋軋輥&熱軋鋼帶室外冷卻堆置場),中國鋼鐵股份有限公司,太陽能,併網型直供,140.893,2026-04-08,43.42,於 2026-04-08 移轉 43.42 MWh
中鋼光能股份有限公司,(中鋼第一熱軋軋輥&熱軋鋼帶室外冷卻堆置場),中國鋼鐵股份有限公司,太陽能,併網型直供,140.893,2026-05-20,55.854,於 2026-05-20 移轉 55.854 MWh
中鋼光能股份有限公司,(中鋼第一熱軋軋輥&熱軋鋼帶室外冷卻堆置場-增量),中國鋼鐵股份有限公司,太陽能,併網型直供,85.289,2026-03-05,25.912,於 2026-03-05 移轉 25.912 MWh
中鋼光能股份有限公司,(中鋼第一熱軋軋輥&熱軋鋼帶室外冷卻堆置場-增量),中國鋼鐵股份有限公司,太陽能,併網型直供,85.289,2026-04-08,26.625,於 2026-04-08 移轉 26.625 MWh
中鋼光能股份有限公司,(中鋼第一熱軋軋輥&熱軋鋼帶室外冷卻堆置場-增量),中國鋼鐵股份有限公司,太陽能,併網型直供,85.289,2026-05-20,32.752,於 2026-05-20 移轉 32.752 MWh
中鋼光能股份有限公司,(中鋁軋鋁廠),中鋼鋁業股份有限公司,太陽能,併網型直供,880.265,2026-03-05,256.685,於 2026-03-05 移轉 256.685 MWh
中鋼光能股份有限公司,(中鋁軋鋁廠),中鋼鋁業股份有限公司,太陽能,併網型直供,880.265,2026-04-08,260.599,於 2026-04-08 移轉 260.599 MWh
中鋼光能股份有限公司,(中鋁軋鋁廠),中鋼鋁業股份有限公司,太陽能,併網型直供,880.265,2026-05-20,362.981,於 2026-05-20 移轉 362.981 MWh
中鋼光能股份有限公司,(中聯資室內化儲區),中聯資源股份有限公司,太陽能,轉供,97.946,2026-03-04,31.98,於 2026-03-04 移轉 31.98 MWh
中鋼光能股份有限公司,(中聯資室內化儲區),中聯資源股份有限公司,太陽能,轉供,97.946,2026-04-01,27.782,於 2026-04-01 移轉 27.782 MWh
中鋼光能股份有限公司,(中聯資室內化儲區),中聯資源股份有限公司,太陽能,轉供,97.946,2026-05-20,38.184,於 2026-05-20 移轉 38.184 MWh
中鋼光能股份有限公司,(中聯資著磁料場),中聯資源股份有限公司,太陽能,轉供,15.617,2026-03-04,5.442,於 2026-03-04 移轉 5.442 MWh
中鋼光能股份有限公司,(中聯資著磁料場),中聯資源股份有限公司,太陽能,轉供,15.617,2026-04-01,3.688,於 2026-04-01 移轉 3.688 MWh
中鋼光能股份有限公司,(中聯資著磁料場),中聯資源股份有限公司,太陽能,轉供,15.617,2026-05-20,6.487,於 2026-05-20 移轉 6.487 MWh
中鋼光能股份有限公司,(中龍動力場),中龍鋼鐵股份有限公司,太陽能,併網型直供,83.638,2026-03-04,21.66,於 2026-03-04 移轉 21.66 MWh
中鋼光能股份有限公司,(中龍動力場),中龍鋼鐵股份有限公司,太陽能,併網型直供,83.638,2026-04-08,25.798,於 2026-04-08 移轉 25.798 MWh
中鋼光能股份有限公司,(中龍動力場),中龍鋼鐵股份有限公司,太陽能,併網型直供,83.638,2026-05-20,36.18,於 2026-05-20 移轉 36.18 MWh
中鋼光能股份有限公司,(中龍氧氣廠),中龍鋼鐵股份有限公司,太陽能,併網型直供,88.483,2026-03-04,25.614,於 2026-03-04 移轉 25.614 MWh
中鋼光能股份有限公司,(中龍氧氣廠),中龍鋼鐵股份有限公司,太陽能,併網型直供,88.483,2026-04-08,26.539,於 2026-04-08 移轉 26.539 MWh
中鋼光能股份有限公司,(中龍氧氣廠),中龍鋼鐵股份有限公司,太陽能,併網型直供,88.483,2026-05-20,36.33,於 2026-05-20 移轉 36.33 MWh
中鋼光能股份有限公司,(中龍細石料RC屋頂),中龍鋼鐵股份有限公司,太陽能,併網型直供,90.251,2026-03-04,20.708,於 2026-03-04 移轉 20.708 MWh
中鋼光能股份有限公司,(中龍細石料RC屋頂),中龍鋼鐵股份有限公司,太陽能,併網型直供,90.251,2026-04-08,28.863,於 2026-04-08 移轉 28.863 MWh
中鋼光能股份有限公司,(中龍細石料RC屋頂),中龍鋼鐵股份有限公司,太陽能,併網型直供,90.251,2026-05-20,40.68,於 2026-05-20 移轉 40.68 MWh
中鋼光能股份有限公司,(中龍扁鋼胚儲區),中龍鋼鐵股份有限公司,太陽能,併網型直供,234.654,2026-03-04,67.745,於 2026-03-04 移轉 67.745 MWh
中鋼光能股份有限公司,(中龍扁鋼胚儲區),中龍鋼鐵股份有限公司,太陽能,併網型直供,234.654,2026-04-08,70.615,於 2026-04-08 移轉 70.615 MWh
中鋼光能股份有限公司,(中龍扁鋼胚儲區),中龍鋼鐵股份有限公司,太陽能,併網型直供,234.654,2026-05-20,96.294,於 2026-05-20 移轉 96.294 MWh
中鋼光能股份有限公司,(中龍除礦水電氣室),中龍鋼鐵股份有限公司,太陽能,併網型直供,48.881,2026-03-04,13.052,於 2026-03-04 移轉 13.052 MWh
中鋼光能股份有限公司,(中龍除礦水電氣室),中龍鋼鐵股份有限公司,太陽能,併網型直供,48.881,2026-04-08,15.377,於 2026-04-08 移轉 15.377 MWh
中鋼光能股份有限公司,(中龍除礦水電氣室),中龍鋼鐵股份有限公司,太陽能,併網型直供,48.881,2026-05-20,20.452,於 2026-05-20 移轉 20.452 MWh
中鋼光能股份有限公司,(中鋼成品倉庫88庫),中聯資源股份有限公司,太陽能,轉供,255.852,2026-03-04,77.869,於 2026-03-04 移轉 77.869 MWh
中鋼光能股份有限公司,(中鋼成品倉庫88庫),中聯資源股份有限公司,太陽能,轉供,255.852,2026-04-01,82.983,於 2026-04-01 移轉 82.983 MWh
中鋼光能股份有限公司,(中鋼成品倉庫88庫),中聯資源股份有限公司,太陽能,轉供,255.852,2026-05-20,95,於 2026-05-20 移轉 95 MWh
中鋼光能股份有限公司,(中鋼成品倉庫88庫),華新麗華股份有限公司,太陽能,轉供,1.5,2026-03-04,0.5,於 2026-03-04 移轉 0.5 MWh
中鋼光能股份有限公司,(中鋼成品倉庫88庫),華新麗華股份有限公司,太陽能,轉供,1.5,2026-04-01,0.5,於 2026-04-01 移轉 0.5 MWh
中鋼光能股份有限公司,(中鋼成品倉庫88庫),華新麗華股份有限公司,太陽能,轉供,1.5,2026-05-20,0.5,於 2026-05-20 移轉 0.5 MWh
中鋼光能股份有限公司,(中鴻鹿港廠),中鴻鋼鐵股份有限公司,太陽能,轉供,"1,150.503",2026-03-04,310.236,於 2026-03-04 移轉 310.236 MWh
中鋼光能股份有限公司,(中鴻鹿港廠),中鴻鋼鐵股份有限公司,太陽能,轉供,"1,150.503",2026-04-01,354.947,於 2026-04-01 移轉 354.947 MWh
中鋼光能股份有限公司,(中鴻鹿港廠),中鴻鋼鐵股份有限公司,太陽能,轉供,"1,150.503",2026-05-20,485.32,於 2026-05-20 移轉 485.32 MWh
中鋼光能股份有限公司,(中鋼永光儲區),中鋼鋁業股份有限公司,太陽能,轉供,449.012,2026-05-13,188.782,於 2026-05-13 移轉 188.782 MWh
中鋼光能股份有限公司,(中鋼永光儲區),中鋼鋁業股份有限公司,太陽能,轉供,449.012,2026-05-20,260.23,於 2026-05-20 移轉 260.23 MWh
中鋼光能股份有限公司,(中鴻酸鍍廠),中鴻鋼鐵股份有限公司,太陽能,轉供,305.41,2026-03-04,87.064,於 2026-03-04 移轉 87.064 MWh
中鋼光能股份有限公司,(中鴻酸鍍廠),中鴻鋼鐵股份有限公司,太陽能,轉供,305.41,2026-04-01,92.779,於 2026-04-01 移轉 92.779 MWh
中鋼光能股份有限公司,(中鴻酸鍍廠),中鴻鋼鐵股份有限公司,太陽能,轉供,305.41,2026-05-20,125.567,於 2026-05-20 移轉 125.567 MWh
中鋼光能股份有限公司,(中龍扁鋼胚連鑄維護廠房),中龍鋼鐵股份有限公司,太陽能,併網型直供,53.909,2026-03-04,15.783,於 2026-03-04 移轉 15.783 MWh
中鋼光能股份有限公司,(中龍扁鋼胚連鑄維護廠房),中龍鋼鐵股份有限公司,太陽能,併網型直供,53.909,2026-04-08,16.335,於 2026-04-08 移轉 16.335 MWh
中鋼光能股份有限公司,(中龍扁鋼胚連鑄維護廠房),中龍鋼鐵股份有限公司,太陽能,併網型直供,53.909,2026-05-20,21.791,於 2026-05-20 移轉 21.791 MWh
中鋼光能股份有限公司,(中龍第一原水池),中龍鋼鐵股份有限公司,太陽能,併網型直供,139.397,2026-03-04,40.194,於 2026-03-04 移轉 40.194 MWh
中鋼光能股份有限公司,(中龍第一原水池),中龍鋼鐵股份有限公司,太陽能,併網型直供,139.397,2026-04-08,39.876,於 2026-04-08 移轉 39.876 MWh
中鋼光能股份有限公司,(中龍第一原水池),中龍鋼鐵股份有限公司,太陽能,併網型直供,139.397,2026-05-20,59.327,於 2026-05-20 移轉 59.327 MWh
中鋼光能股份有限公司,(中龍熱軋主電氣室),中龍鋼鐵股份有限公司,太陽能,併網型直供,45.895,2026-03-04,13.531,於 2026-03-04 移轉 13.531 MWh
中鋼光能股份有限公司,(中龍熱軋主電氣室),中龍鋼鐵股份有限公司,太陽能,併網型直供,45.895,2026-04-08,13.698,於 2026-04-08 移轉 13.698 MWh
中鋼光能股份有限公司,(中龍熱軋主電氣室),中龍鋼鐵股份有限公司,太陽能,併網型直供,45.895,2026-05-20,18.666,於 2026-05-20 移轉 18.666 MWh
中鋼光能股份有限公司,(中龍煉鐵大樓),中龍鋼鐵股份有限公司,太陽能,併網型直供,24.445,2026-03-04,5.208,於 2026-03-04 移轉 5.208 MWh
中鋼光能股份有限公司,(中龍煉鐵大樓),中龍鋼鐵股份有限公司,太陽能,併網型直供,24.445,2026-04-08,7.847,於 2026-04-08 移轉 7.847 MWh
中鋼光能股份有限公司,(中龍煉鐵大樓),中龍鋼鐵股份有限公司,太陽能,併網型直供,24.445,2026-05-20,11.39,於 2026-05-20 移轉 11.39 MWh
中鋼光能股份有限公司,(中龍室內備品儲區及耐火材料倉庫),中龍鋼鐵股份有限公司,太陽能,併網型直供,170.588,2026-03-04,48.023,於 2026-03-04 移轉 48.023 MWh
中鋼光能股份有限公司,(中龍室內備品儲區及耐火材料倉庫),中龍鋼鐵股份有限公司,太陽能,併網型直供,170.588,2026-04-08,52.745,於 2026-04-08 移轉 52.745 MWh
中鋼光能股份有限公司,(中龍室內備品儲區及耐火材料倉庫),中龍鋼鐵股份有限公司,太陽能,併網型直供,170.588,2026-05-20,69.82,於 2026-05-20 移轉 69.82 MWh
中鋼光能股份有限公司,(中龍窄板改切工場及中龍集塵灰倉庫),中龍鋼鐵股份有限公司,太陽能,併網型直供,394.324,2026-03-04,108.61,於 2026-03-04 移轉 108.61 MWh
中鋼光能股份有限公司,(中龍窄板改切工場及中龍集塵灰倉庫),中龍鋼鐵股份有限公司,太陽能,併網型直供,394.324,2026-04-08,118.284,於 2026-04-08 移轉 118.284 MWh
