公司,售電業者,出售單位,發電設備,購買者,成交紀錄
南方電力股份有限公司,神州綠能有限公司(高雄市美濃區美濃段3408-0002、3413-0000地號太陽光電發電廠),南方電力股份有限公司,高雄市美濃區美濃段3408-0002、3413-0000地號太陽光電發電廠,台灣積體電路製造股份有限公司,於 2026-04-22 移轉 36.399 MWh
南方電力股份有限公司,神州綠能有限公司(高雄市美濃區美濃段3408-0002、3413-0000地號太陽光電發電廠),南方電力股份有限公司,高雄市美濃區美濃段3408-0002、3413-0000地號太陽光電發電廠,台灣積體電路製造股份有限公司,於 2026-05-20 移轉 22.862 MWh
南方電力股份有限公司,造得科技有限公司(嘉義縣民雄鄉鎮北村土庫子58之1號太陽光電發電廠),南方電力股份有限公司,嘉義縣民雄鄉鎮北村土庫子58之1號太陽光電發電廠,桂盟企業股份有限公司,於 2026-04-01 移轉 2.786 MWh
南方電力股份有限公司,造得科技有限公司(嘉義縣民雄鄉鎮北村土庫子58之1號太陽光電發電廠),南方電力股份有限公司,嘉義縣民雄鄉鎮北村土庫子58之1號太陽光電發電廠,聯邦國際租賃股份有限公司,於 2026-03-04 移轉 6.615 MWh
南方電力股份有限公司,造得科技有限公司(嘉義縣民雄鄉鎮北村土庫子58之1號太陽光電發電廠),南方電力股份有限公司,嘉義縣民雄鄉鎮北村土庫子58之1號太陽光電發電廠,聯邦國際租賃股份有限公司,於 2026-04-01 移轉 5.06 MWh
南方電力股份有限公司,造得科技有限公司(嘉義縣民雄鄉鎮北村土庫子58之1號太陽光電發電廠),南方電力股份有限公司,嘉義縣民雄鄉鎮北村土庫子58之1號太陽光電發電廠,聯邦國際租賃股份有限公司,於 2026-05-20 移轉 8.245 MWh
南方電力股份有限公司,新林綠能科技股份有限公司(嘉義市東區保忠一街167號太陽光電發電廠),南方電力股份有限公司,嘉義市東區保忠一街167號太陽光電發電廠,台灣積體電路製造股份有限公司,於 2026-04-22 移轉 74.085 MWh
南方電力股份有限公司,新林綠能科技股份有限公司(嘉義市東區保忠一街167號太陽光電發電廠),南方電力股份有限公司,嘉義市東區保忠一街167號太陽光電發電廠,台灣積體電路製造股份有限公司,於 2026-05-20 移轉 48.583 MWh
南方電力股份有限公司,金氏科訊股份有限公司(高雄市大寮區磚子磘段2537-0000地號),南方電力股份有限公司,高雄市大寮區磚子磘段2537-0000地號,台灣積體電路製造股份有限公司,於 2026-04-22 移轉 139.761 MWh
南方電力股份有限公司,金氏科訊股份有限公司(高雄市大寮區磚子磘段2537-0000地號),南方電力股份有限公司,高雄市大寮區磚子磘段2537-0000地號,台灣積體電路製造股份有限公司,於 2026-05-20 移轉 95.781 MWh
南方電力股份有限公司,茂庭光電有限公司(臺中市新社區東湖街1段99巷30號太陽光電發電廠),南方電力股份有限公司,臺中市新社區東湖街1段99巷30號太陽光電發電廠,財團法人綠色和平基金會,於 2026-03-04 移轉 0.72 MWh
南方電力股份有限公司,茂庭光電有限公司(臺中市新社區東湖街1段99巷30號太陽光電發電廠),南方電力股份有限公司,臺中市新社區東湖街1段99巷30號太陽光電發電廠,財團法人綠色和平基金會,於 2026-04-22 移轉 0.849 MWh
南方電力股份有限公司,茂庭光電有限公司(臺中市新社區東湖街1段99巷30號太陽光電發電廠),南方電力股份有限公司,臺中市新社區東湖街1段99巷30號太陽光電發電廠,財團法人綠色和平基金會,於 2026-05-20 移轉 2.294 MWh
南方電力股份有限公司,茂庭光電有限公司(臺中市新社區東湖街1段99巷30號太陽光電發電廠),南方電力股份有限公司,臺中市新社區東湖街1段99巷30號太陽光電發電廠,三義化學工業股份有限公司 桃園海湖廠,於 2026-04-29 移轉 30 MWh
南方電力股份有限公司,茂庭光電有限公司(臺中市新社區東湖街1段99巷30號太陽光電發電廠),南方電力股份有限公司,臺中市新社區東湖街1段99巷30號太陽光電發電廠,三義化學工業股份有限公司 桃園海湖廠,於 2026-05-20 移轉 15 MWh
南方電力股份有限公司,茂庭光電有限公司(臺中市新社區東湖街1段99巷30號太陽光電發電廠),南方電力股份有限公司,臺中市新社區東湖街1段99巷30號太陽光電發電廠,晟銘電子科技股份有限公司,於 2026-03-04 移轉 1.68 MWh
南方電力股份有限公司,茂庭光電有限公司(臺中市新社區東湖街1段99巷30號太陽光電發電廠),南方電力股份有限公司,臺中市新社區東湖街1段99巷30號太陽光電發電廠,晟銘電子科技股份有限公司,於 2026-04-22 移轉 1.846 MWh
南方電力股份有限公司,茂庭光電有限公司(臺中市新社區東湖街1段99巷30號太陽光電發電廠),南方電力股份有限公司,臺中市新社區東湖街1段99巷30號太陽光電發電廠,晟銘電子科技股份有限公司,於 2026-05-20 移轉 4.692 MWh
南方電力股份有限公司,茂庭光電有限公司(屏東縣長治鄉德協村德新路84、84-2號太陽光電發電廠),南方電力股份有限公司,屏東縣長治鄉德協村德新路84、84-2號太陽光電發電廠,台灣積體電路製造股份有限公司,於 2026-04-22 移轉 155.912 MWh
南方電力股份有限公司,茂庭光電有限公司(屏東縣長治鄉德協村德新路84、84-2號太陽光電發電廠),南方電力股份有限公司,屏東縣長治鄉德協村德新路84、84-2號太陽光電發電廠,台灣積體電路製造股份有限公司,於 2026-05-20 移轉 108.664 MWh
南方電力股份有限公司,茂庭光電有限公司(高雄市橋頭區里林東路99號太陽光電發電廠),南方電力股份有限公司,高雄市橋頭區里林東路99號太陽光電發電廠,台灣積體電路製造股份有限公司,於 2026-04-22 移轉 49.619 MWh
南方電力股份有限公司,茂庭光電有限公司(高雄市橋頭區里林東路99號太陽光電發電廠),南方電力股份有限公司,高雄市橋頭區里林東路99號太陽光電發電廠,台灣積體電路製造股份有限公司,於 2026-05-20 移轉 34.024 MWh
南方電力股份有限公司,正昀能源科技有限公司(高雄市仁武區鳳仁路277之1號太陽光電發電廠),南方電力股份有限公司,高雄市仁武區鳳仁路277之1號太陽光電發電廠,永豐商業銀行股份有限公司,於 2026-03-04 移轉 10.304 MWh
南方電力股份有限公司,正昀能源科技有限公司(高雄市仁武區鳳仁路277之1號太陽光電發電廠),南方電力股份有限公司,高雄市仁武區鳳仁路277之1號太陽光電發電廠,永豐商業銀行股份有限公司,於 2026-04-01 移轉 7.761 MWh
南方電力股份有限公司,正昀能源科技有限公司(高雄市仁武區鳳仁路277之1號太陽光電發電廠),南方電力股份有限公司,高雄市仁武區鳳仁路277之1號太陽光電發電廠,永豐商業銀行股份有限公司,於 2026-05-20 移轉 11.694 MWh
南方電力股份有限公司,造得科技有限公司(屏東縣萬丹鄉廈北村北興路163號太陽光電發電廠),南方電力股份有限公司,屏東縣萬丹鄉廈北村北興路163號太陽光電發電廠,台灣積體電路製造股份有限公司,於 2026-04-22 移轉 16.408 MWh
南方電力股份有限公司,造得科技有限公司(屏東縣萬丹鄉廈北村北興路163號太陽光電發電廠),南方電力股份有限公司,屏東縣萬丹鄉廈北村北興路163號太陽光電發電廠,台灣積體電路製造股份有限公司,於 2026-05-20 移轉 11.169 MWh
南方電力股份有限公司,造得科技有限公司(屏東縣恆春鎮恒南路22之1號太陽光電發電廠),南方電力股份有限公司,屏東縣恆春鎮恒南路22之1號太陽光電發電廠,台灣積體電路製造股份有限公司,於 2026-04-22 移轉 9.353 MWh
南方電力股份有限公司,造得科技有限公司(屏東縣恆春鎮恒南路22之1號太陽光電發電廠),南方電力股份有限公司,屏東縣恆春鎮恒南路22之1號太陽光電發電廠,台灣積體電路製造股份有限公司,於 2026-05-20 移轉 7.872 MWh
南方電力股份有限公司,桓晶科技有限公司(桓晶太陽光電發電廠),南方電力股份有限公司,桓晶太陽光電發電廠,臺灣銀行股份有限公司,於 2026-03-25 移轉 13.3 MWh
南方電力股份有限公司,桓晶科技有限公司(桓晶太陽光電發電廠),南方電力股份有限公司,桓晶太陽光電發電廠,臺灣銀行股份有限公司,於 2026-04-01 移轉 12.426 MWh
南方電力股份有限公司,立豪投資股份有限公司(菇類栽培場太陽光電發電廠),南方電力股份有限公司,菇類栽培場太陽光電發電廠,京冠生物科技股份有限公司,於 2026-03-04 移轉 10.677 MWh
南方電力股份有限公司,立豪投資股份有限公司(菇類栽培場太陽光電發電廠),南方電力股份有限公司,菇類栽培場太陽光電發電廠,京冠生物科技股份有限公司,於 2026-04-01 移轉 12.604 MWh
南方電力股份有限公司,立豪投資股份有限公司(菇類栽培場太陽光電發電廠),南方電力股份有限公司,菇類栽培場太陽光電發電廠,京冠生物科技股份有限公司,於 2026-05-20 移轉 24.132 MWh
南方電力股份有限公司,立豪投資股份有限公司(菇類栽培場太陽光電發電廠),南方電力股份有限公司,菇類栽培場太陽光電發電廠,晟銘電子科技股份有限公司,於 2026-03-04 移轉 4.945 MWh
南方電力股份有限公司,立豪投資股份有限公司(菇類栽培場太陽光電發電廠),南方電力股份有限公司,菇類栽培場太陽光電發電廠,晟銘電子科技股份有限公司,於 2026-04-01 移轉 5.144 MWh
南方電力股份有限公司,立豪投資股份有限公司(菇類栽培場太陽光電發電廠),南方電力股份有限公司,菇類栽培場太陽光電發電廠,晟銘電子科技股份有限公司,於 2026-05-20 移轉 7.725 MWh
南方電力股份有限公司,立豪投資股份有限公司(菇類栽培場太陽光電發電廠),南方電力股份有限公司,菇類栽培場太陽光電發電廠,松和工業股份有限公司,於 2026-03-04 移轉 10 MWh
南方電力股份有限公司,立豪投資股份有限公司(菇類栽培場太陽光電發電廠),南方電力股份有限公司,菇類栽培場太陽光電發電廠,松和工業股份有限公司,於 2026-04-01 移轉 10 MWh
南方電力股份有限公司,立豪投資股份有限公司(宏泰國際太陽光電發電廠),南方電力股份有限公司,宏泰國際太陽光電發電廠,臺灣銀行股份有限公司,於 2026-03-25 移轉 14.42 MWh
南方電力股份有限公司,立豪投資股份有限公司(宏泰國際太陽光電發電廠),南方電力股份有限公司,宏泰國際太陽光電發電廠,臺灣銀行股份有限公司,於 2026-04-01 移轉 13.951 MWh
南方電力股份有限公司,立豪投資股份有限公司(鈺陞興業太陽光電發電廠),南方電力股份有限公司,鈺陞興業太陽光電發電廠,臺灣銀行股份有限公司,於 2026-03-25 移轉 41.222 MWh
南方電力股份有限公司,立豪投資股份有限公司(鈺陞興業太陽光電發電廠),南方電力股份有限公司,鈺陞興業太陽光電發電廠,臺灣銀行股份有限公司,於 2026-04-01 移轉 36.539 MWh
南方電力股份有限公司,豐光潔能有限公司(豐光潔能-王秀菁太陽光電發電廠),南方電力股份有限公司,豐光潔能-王秀菁太陽光電發電廠,台灣積體電路製造股份有限公司,於 2026-04-22 移轉 55.534 MWh
南方電力股份有限公司,豐光潔能有限公司(豐光潔能-王秀菁太陽光電發電廠),南方電力股份有限公司,豐光潔能-王秀菁太陽光電發電廠,台灣積體電路製造股份有限公司,於 2026-05-20 移轉 36.722 MWh
南方電力股份有限公司,光旭盈科技股份有限公司(豐光潔能-田清廉太陽光電發電廠),南方電力股份有限公司,豐光潔能-田清廉太陽光電發電廠,台灣積體電路製造股份有限公司,於 2026-04-22 移轉 78.727 MWh
南方電力股份有限公司,光旭盈科技股份有限公司(豐光潔能-田清廉太陽光電發電廠),南方電力股份有限公司,豐光潔能-田清廉太陽光電發電廠,台灣積體電路製造股份有限公司,於 2026-05-20 移轉 51.993 MWh
南方電力股份有限公司,神州工程有限公司(神州龜山太陽光電發電廠),南方電力股份有限公司,神州龜山太陽光電發電廠,台灣積體電路製造股份有限公司,於 2026-04-22 移轉 31.804 MWh
南方電力股份有限公司,神州工程有限公司(神州龜山太陽光電發電廠),南方電力股份有限公司,神州龜山太陽光電發電廠,台灣積體電路製造股份有限公司,於 2026-05-20 移轉 18.885 MWh
南方電力股份有限公司,立豪投資股份有限公司(車樂美太陽光電發電廠),南方電力股份有限公司,車樂美太陽光電發電廠,臺灣銀行股份有限公司,於 2026-03-25 移轉 26.618 MWh
南方電力股份有限公司,立豪投資股份有限公司(車樂美太陽光電發電廠),南方電力股份有限公司,車樂美太陽光電發電廠,臺灣銀行股份有限公司,於 2026-04-01 移轉 26.658 MWh
南方電力股份有限公司,立豪投資股份有限公司(信源產業太陽光電發電廠),南方電力股份有限公司,信源產業太陽光電發電廠,臺灣銀行股份有限公司,於 2026-03-25 移轉 21.282 MWh
